Datetime,TweetID,Text,Likes
2023-10-09 09:40:09.168248 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:40:09.9477601 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",255925
2023-10-09 09:40:10.4720182 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6302
2023-10-09 09:40:11.4802838 +0000 UTC,1711214394472808837,Trump was right about everything!!!,19059
2023-10-09 09:45:11.887543 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:45:12.8793084 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:45:13.3810662 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 09:45:13.9490751 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:45:15.6743519 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",245963
2023-10-09 09:45:16.0161073 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:45:16.3408623 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:45:17.2928772 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",256291
2023-10-09 09:45:17.7983851 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6322
2023-10-09 09:45:18.7066492 +0000 UTC,1711214394472808837,Trump was right about everything!!!,19177
2023-10-09 09:50:19.3027519 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:50:19.9385121 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:50:20.4512702 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 09:50:20.9520286 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15498
2023-10-09 09:50:22.3062997 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",245987
2023-10-09 09:50:22.6583052 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:50:22.9765602 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:50:23.6870712 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",256664
2023-10-09 09:50:24.3423315 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6335
2023-10-09 09:50:25.2603457 +0000 UTC,1711214394472808837,Trump was right about everything!!!,19286
2023-10-09 09:55:25.7209773 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 09:55:26.5310042 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93690
2023-10-09 09:55:27.0305121 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 09:55:27.5165243 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15497
2023-10-09 09:55:29.5908408 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",246027
2023-10-09 09:55:30.0448625 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 09:55:30.3518713 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 09:55:31.1446445 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",256976
2023-10-09 09:55:31.7881649 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6346
2023-10-09 09:55:32.5681834 +0000 UTC,1711214394472808837,Trump was right about everything!!!,19435
2023-10-09 10:00:33.5114217 +0000 UTC,1653786351228055552,"[1/8] How does the brain develop the ability to predict the next frame of a movie? \n\nIn an #ICLR2023 paper [w/ Elias Issa], we showed the link between robustness to noise on input images and the temporal straightening of movies. \n\nhttps://t.co/0dNvlftNE0 https://t.co/8QBWBcRmkr",144
2023-10-09 10:00:34.8812167 +0000 UTC,1543315251327901696,Conservatives: when did #startrek get all woke and political?\nStar Trek in 1989: https://t.co/CtgSAPYtEk,93681
2023-10-09 10:00:35.3754767 +0000 UTC,1670168324322340864,Gene's vision was men being allowed to dress like this if they wanted to. #startrek https://t.co/F83UxftMOU,3707
2023-10-09 10:00:35.908485 +0000 UTC,1663999865397952514,Star Trek has been woke since 1966. You're just a bigot. https://t.co/ptkVSIDRHK,15497
2023-10-09 10:00:37.1750048 +0000 UTC,1674360288445964288,"In today's #vatniksoup, I'll introduce a South African-American(!) businessman and social media figure, Elon Musk (@elonmusk). He's best-known for being the wealthiest man in the world, running Tesla Inc., SpaceX &amp; Twitter, and for parroting Kremlin's propaganda narratives.\n\n1/24 https://t.co/BSFuEcFjQQ",246488
2023-10-09 10:00:37.5417606 +0000 UTC,1540115023862943746,Tonight Paris was the capital of women in Science ! Thank you for being our role models 🤩 and leading the way for the next generations of passionate scientists 🧬👩🏻‍🔬 #FWISInternationalAwards #fwis #risingtalents #inspiration #WomenInSTEM @4womeninscience @UNESCO #community https://t.co/EYJixn2UG2,80
2023-10-09 10:00:37.887516 +0000 UTC,1486093564312498184,"Thank you so much Peppe for making this happen! Second and last part of my PhD is finally out, I’m SO grateful for the tremendous support from all my Parisian labmates. Hope you enjoy our story as much as I loved working on it 🤩",24
2023-10-09 10:00:39.0820344 +0000 UTC,1711056201474003308,"As always, please try stay as close to the truth as possible, even for stuff you don’t like.\n\nThis platform aspires to maximize signal/noise of the human collective.",257309
2023-10-09 10:00:39.5842922 +0000 UTC,1711037543708230057,"We can probably safely say that @DonaldJTrumpJr, like his father, is very much a compromised Kremlin asset:\n\nhttps://t.co/TbYHIbgRTy https://t.co/SxopTerWdR",6355
2023-10-09 10:00:40.1960517 +0000 UTC,1711214394472808837,Trump was right about everything!!!,19564
